"subbasin","deluid","deluname","lutype","acrea_ac","slsur","lsur"
6927,2000,"Road_Primary-All-All-All",1,22.06281,0.01,100
6927,3000,"Road_Minor-All-All-All",1,27.905007,0.01,100
6927,4000,"Dev_ResHigh-All-All-All",1,6.415072,0.01,100
6927,5000,"Dev_ResLow-All-All-All",1,95.9972,0.01,100
6927,6000,"Dev_Com-All-All-All",1,61.978944,0.01,100
6927,7000,"Dev_Ind-All-All-All",1,6.034803,0.01,100
6927,8000,"Dev_Inst-All-All-All",1,3.371436,0.01,100
6927,9000,"Dev_Roof-All-All-All",1,83.62628,0.01,100
6927,10000,"Dev_Overspray-All-All-All",1,2.7291,0.01,100
6927,11111,"Dev_Irrigated-A-Low-Confined",2,0,0.01,400
6927,11112,"Dev_Irrigated-A-Low-Unconfined",2,0.243464,0.02,400
6927,11121,"Dev_Irrigated-A-Med-Confined",2,0,0.01,300
6927,11122,"Dev_Irrigated-A-Med-Unconfined",2,0,0.01,300
6927,11211,"Dev_Irrigated-B-Low-Confined",2,0,0.01,400
6927,11212,"Dev_Irrigated-B-Low-Unconfined",2,54.338535,0.01,400
6927,11221,"Dev_Irrigated-B-Med-Confined",2,0,0.01,300
6927,11222,"Dev_Irrigated-B-Med-Unconfined",2,0,0.01,300
6927,11311,"Dev_Irrigated-C-Low-Confined",2,0,0.01,400
6927,11312,"Dev_Irrigated-C-Low-Unconfined",2,0,0.01,400
6927,11321,"Dev_Irrigated-C-Med-Confined",2,0,0.01,300
6927,11322,"Dev_Irrigated-C-Med-Unconfined",2,0,0.01,300
6927,11411,"Dev_Irrigated-D-Low-Confined",2,0,0.01,400
6927,11412,"Dev_Irrigated-D-Low-Unconfined",2,0,0.01,400
6927,11421,"Dev_Irrigated-D-Med-Confined",2,0,0.01,300
6927,11422,"Dev_Irrigated-D-Med-Unconfined",2,0,0.01,300
6927,12111,"Dev_Pervious-A-Low-Confined",2,0,0.01,400
6927,12112,"Dev_Pervious-A-Low-Unconfined",2,0.627514,0.02,400
6927,12121,"Dev_Pervious-A-Med-Confined",2,0,0.01,300
6927,12122,"Dev_Pervious-A-Med-Unconfined",2,0,0.01,300
6927,12211,"Dev_Pervious-B-Low-Confined",2,0,0.01,400
6927,12212,"Dev_Pervious-B-Low-Unconfined",2,140.054591,0.01,400
6927,12221,"Dev_Pervious-B-Med-Confined",2,0,0.01,300
6927,12222,"Dev_Pervious-B-Med-Unconfined",2,0,0.01,300
6927,12311,"Dev_Pervious-C-Low-Confined",2,0,0.01,400
6927,12312,"Dev_Pervious-C-Low-Unconfined",2,0,0.01,400
6927,12321,"Dev_Pervious-C-Med-Confined",2,0,0.01,300
6927,12322,"Dev_Pervious-C-Med-Unconfined",2,0,0.01,300
6927,12411,"Dev_Pervious-D-Low-Confined",2,0,0.01,400
6927,12412,"Dev_Pervious-D-Low-Unconfined",2,0,0.01,400
6927,12421,"Dev_Pervious-D-Med-Confined",2,0,0.01,300
6927,12422,"Dev_Pervious-D-Med-Unconfined",2,0,0.01,300
6927,13111,"Agriculture-A-Low-Confined",2,0,0.01,400
6927,13112,"Agriculture-A-Low-Unconfined",2,0,0.01,400
6927,13121,"Agriculture-A-Med-Confined",2,0,0.01,300
6927,13122,"Agriculture-A-Med-Unconfined",2,0,0.01,300
6927,13211,"Agriculture-B-Low-Confined",2,0,0.01,400
6927,13212,"Agriculture-B-Low-Unconfined",2,0,0.01,400
6927,13221,"Agriculture-B-Med-Confined",2,0,0.01,300
6927,13222,"Agriculture-B-Med-Unconfined",2,0,0.01,300
6927,13231,"Agriculture-B-High-Confined",2,0,0.01,400
