"subbasin","deluid","deluname","lutype","area_ac","slsur","lsur"
5305,12222,"Dev_Pervious-B-Med-Unconfined",2,0,0.01,300
5305,12311,"Dev_Pervious-C-Low-Confined",2,0,0.01,400
5305,12312,"Dev_Pervious-C-Low-Unconfined",2,0,0.01,400
5305,12321,"Dev_Pervious-C-Med-Confined",2,0,0.01,300
5305,12322,"Dev_Pervious-C-Med-Unconfined",2,0,0.01,300
5305,12411,"Dev_Pervious-D-Low-Confined",2,0,0.01,400
5305,12412,"Dev_Pervious-D-Low-Unconfined",2,0,0.01,400
5305,12421,"Dev_Pervious-D-Med-Confined",2,3.658683,0.28,300
5305,12422,"Dev_Pervious-D-Med-Unconfined",2,0,0.01,300
5305,13111,"Agriculture-A-Low-Confined",2,0,0.01,400
5305,13112,"Agriculture-A-Low-Unconfined",2,0,0.01,400
5305,13121,"Agriculture-A-Med-Confined",2,0,0.01,300
5305,13122,"Agriculture-A-Med-Unconfined",2,0,0.01,300
5305,13211,"Agriculture-B-Low-Confined",2,0,0.01,400
5305,13212,"Agriculture-B-Low-Unconfined",2,0,0.01,400
5305,13221,"Agriculture-B-Med-Confined",2,0,0.01,300
5305,13222,"Agriculture-B-Med-Unconfined",2,0,0.01,300
5305,13231,"Agriculture-B-High-Confined",2,0,0.01,400
5305,13232,"Agriculture-B-High-Unconfined",2,0,0.01,400
5305,13311,"Agriculture-C-Low-Confined",2,0,0.01,400
5305,13312,"Agriculture-C-Low-Unconfined",2,0,0.01,400
5305,13321,"Agriculture-C-Med-Confined",2,0,0.01,300
5305,13322,"Agriculture-C-Med-Unconfined",2,0,0.01,300
5305,13331,"Agriculture-C-High-Confined",2,0,0.01,400
5305,13411,"Agriculture-D-Low-Confined",2,0,0.01,400
5305,13412,"Agriculture-D-Low-Unconfined",2,0,0.01,400
5305,13421,"Agriculture-D-Med-Confined",2,0,0.01,300
5305,13422,"Agriculture-D-Med-Unconfined",2,0,0.01,300
5305,13431,"Agriculture-D-High-Confined",2,0,0.01,400
5305,13432,"Agriculture-D-High-Unconfined",2,0,0.01,400
5305,14121,"Veg_Low-A-Med-Confined",2,0,0.01,300
5305,14122,"Veg_Low-A-Med-Unconfined",2,0,0.01,300
5305,14131,"Veg_Low-A-High-Confined",2,2.112248,0.33,400
5305,14132,"Veg_Low-A-High-Unconfined",2,0,0.01,400
5305,14221,"Veg_Low-B-Med-Confined",2,0,0.01,300
5305,14222,"Veg_Low-B-Med-Unconfined",2,0,0.01,300
5305,14231,"Veg_Low-B-High-Confined",2,0,0.01,400
5305,14232,"Veg_Low-B-High-Unconfined",2,0,0.01,400
5305,14321,"Veg_Low-C-Med-Confined",2,0,0.01,300
5305,14322,"Veg_Low-C-Med-Unconfined",2,0,0.01,300
5305,14331,"Veg_Low-C-High-Confined",2,0,0.01,400
5305,14332,"Veg_Low-C-High-Unconfined",2,0,0.01,400
5305,14421,"Veg_Low-D-Med-Confined",2,0,0.01,300
5305,14422,"Veg_Low-D-Med-Unconfined",2,0,0.01,300
5305,14431,"Veg_Low-D-High-Confined",2,61.79982,0.59,400
5305,14432,"Veg_Low-D-High-Unconfined",2,0,0.01,400
5305,15121,"Veg_High-A-Med-Confined",2,0,0.01,300
5305,15122,"Veg_High-A-Med-Unconfined",2,0,0.01,300
5305,15131,"Veg_High-A-High-Confined",2,86.285889,0.53,400
5305,15132,"Veg_High-A-High-Unconfined",2,0,0.01,400
5305,15221,"Veg_High-B-Med-Confined",2,0,0.01,300
5305,15222,"Veg_High-B-Med-Unconfined",2,0,0.01,300
5305,15231,"Veg_High-B-High-Confined",2,0,0.01,400
5305,15232,"Veg_High-B-High-Unconfined",2,0,0.01,400
5305,15321,"Veg_High-C-Med-Confined",2,0,0.01,300
5305,15322,"Veg_High-C-Med-Unconfined",2,0,0.01,300
5305,15331,"Veg_High-C-High-Confined",2,0,0.01,400
5305,15332,"Veg_High-C-High-Unconfined",2,0,0.01,400
5305,15421,"Veg_High-D-Med-Confined",2,0,0.01,300
5305,15422,"Veg_High-D-Med-Unconfined",2,0,0.01,300
5305,15431,"Veg_High-D-High-Confined",2,1049.705392,0.63,400
5305,15432,"Veg_High-D-High-Unconfined",2,0,0.01,400
5305,16000,"Water-All-All-All",1,0,0.01,100
5306,1000,"Road_Freeway-All-All-All",1,0,0.01,100
5306,2000,"Road_Primary-All-All-All",1,0,0.01,100
5306,3000,"Road_Minor-All-All-All",1,5.9e-05,0.09,100
5306,4000,"Dev_ResHigh-All-All-All",1,0,0.01,100
5306,5000,"Dev_ResLow-All-All-All",1,1.669324,0.2,100
5306,6000,"Dev_Com-All-All-All",1,0,0.01,100
5306,7000,"Dev_Ind-All-All-All",1,0,0.01,100
5306,8000,"Dev_Inst-All-All-All",1,0,0.04,100
5306,9000,"Dev_Roof-All-All-All",1,9e-06,0.04,100
5306,10000,"Dev_Overspray-All-All-All",1,0,0.14,100
5306,11111,"Dev_Irrigated-A-Low-Confined",2,0,0.01,400
5306,11112,"Dev_Irrigated-A-Low-Unconfined",2,0,0.01,400
5306,11121,"Dev_Irrigated-A-Med-Confined",2,0,0.32,300
5306,11122,"Dev_Irrigated-A-Med-Unconfined",2,0,0.01,300
5306,11211,"Dev_Irrigated-B-Low-Confined",2,0,0.01,400
5306,11212,"Dev_Irrigated-B-Low-Unconfined",2,0,0.01,400
5306,11221,"Dev_Irrigated-B-Med-Confined",2,0,0.01,300
5306,11222,"Dev_Irrigated-B-Med-Unconfined",2,0,0.01,300
5306,11311,"Dev_Irrigated-C-Low-Confined",2,0,0.01,400
5306,11312,"Dev_Irrigated-C-Low-Unconfined",2,0,0.01,400
5306,11321,"Dev_Irrigated-C-Med-Confined",2,0,0.01,300
5306,11322,"Dev_Irrigated-C-Med-Unconfined",2,0,0.01,300
5306,11411,"Dev_Irrigated-D-Low-Confined",2,0,0.14,400
5306,11412,"Dev_Irrigated-D-Low-Unconfined",2,0,0.01,400
5306,11421,"Dev_Irrigated-D-Med-Confined",2,0,0.38,300
5306,11422,"Dev_Irrigated-D-Med-Unconfined",2,0,0.01,300
5306,12111,"Dev_Pervious-A-Low-Confined",2,0,0.01,400
5306,12112,"Dev_Pervious-A-Low-Unconfined",2,0,0.01,400
5306,12121,"Dev_Pervious-A-Med-Confined",2,0.744663,0.3,300
5306,12122,"Dev_Pervious-A-Med-Unconfined",2,0,0.01,300
5306,12211,"Dev_Pervious-B-Low-Confined",2,0,0.01,400
5306,12212,"Dev_Pervious-B-Low-Unconfined",2,0,0.01,400
5306,12221,"Dev_Pervious-B-Med-Confined",2,0,0.01,300
5306,12222,"Dev_Pervious-B-Med-Unconfined",2,0,0.01,300
5306,12311,"Dev_Pervious-C-Low-Confined",2,0,0.01,400
5306,12312,"Dev_Pervious-C-Low-Unconfined",2,0,0.01,400
5306,12321,"Dev_Pervious-C-Med-Confined",2,0,0.01,300
5306,12322,"Dev_Pervious-C-Med-Unconfined",2,0,0.01,300
5306,12411,"Dev_Pervious-D-Low-Confined",2,0,0.01,400
5306,12412,"Dev_Pervious-D-Low-Unconfined",2,0,0.01,400
5306,12421,"Dev_Pervious-D-Med-Confined",2,23.241706,0.34,300
5306,12422,"Dev_Pervious-D-Med-Unconfined",2,0,0.01,300
5306,13111,"Agriculture-A-Low-Confined",2,0,0.01,400
5306,13112,"Agriculture-A-Low-Unconfined",2,0,0.01,400
5306,13121,"Agriculture-A-Med-Confined",2,0,0.01,300
5306,13122,"Agriculture-A-Med-Unconfined",2,0,0.01,300
5306,13211,"Agriculture-B-Low-Confined",2,0,0.01,400
5306,13212,"Agriculture-B-Low-Unconfined",2,0,0.01,400
5306,13221,"Agriculture-B-Med-Confined",2,0,0.01,300
5306,13222,"Agriculture-B-Med-Unconfined",2,0,0.01,300
5306,13231,"Agriculture-B-High-Confined",2,0,0.01,400
5306,13232,"Agriculture-B-High-Unconfined",2,0,0.01,400
5306,13311,"Agriculture-C-Low-Confined",2,0,0.01,400
5306,13312,"Agriculture-C-Low-Unconfined",2,0,0.01,400
5306,13321,"Agriculture-C-Med-Confined",2,0,0.01,300
5306,13322,"Agriculture-C-Med-Unconfined",2,0,0.01,300
5306,13331,"Agriculture-C-High-Confined",2,0,0.01,400
5306,13411,"Agriculture-D-Low-Confined",2,0,0.01,400
5306,13412,"Agriculture-D-Low-Unconfined",2,0,0.01,400
5306,13421,"Agriculture-D-Med-Confined",2,0,0.01,300
5306,13422,"Agriculture-D-Med-Unconfined",2,0,0.01,300
5306,13431,"Agriculture-D-High-Confined",2,0,0.01,400
5306,13432,"Agriculture-D-High-Unconfined",2,0,0.01,400
5306,14121,"Veg_Low-A-Med-Confined",2,0,0.01,300
5306,14122,"Veg_Low-A-Med-Unconfined",2,0,0.01,300
5306,14131,"Veg_Low-A-High-Confined",2,5.879574,0.35,400
5306,14132,"Veg_Low-A-High-Unconfined",2,0,0.01,400
5306,14221,"Veg_Low-B-Med-Confined",2,0,0.01,300
5306,14222,"Veg_Low-B-Med-Unconfined",2,0,0.01,300
5306,14231,"Veg_Low-B-High-Confined",2,0,0.01,400
5306,14232,"Veg_Low-B-High-Unconfined",2,0,0.01,400
5306,14321,"Veg_Low-C-Med-Confined",2,0,0.01,300
5306,14322,"Veg_Low-C-Med-Unconfined",2,0,0.01,300
5306,14331,"Veg_Low-C-High-Confined",2,0,0.01,400
5306,14332,"Veg_Low-C-High-Unconfined",2,0,0.01,400
5306,14421,"Veg_Low-D-Med-Confined",2,50.705613,0.14,300
5306,14422,"Veg_Low-D-Med-Unconfined",2,0,0.01,300
5306,14431,"Veg_Low-D-High-Confined",2,105.351457,0.39,400
5306,14432,"Veg_Low-D-High-Unconfined",2,0,0.01,400
5306,15121,"Veg_High-A-Med-Confined",2,0,0.01,300
5306,15122,"Veg_High-A-Med-Unconfined",2,0,0.01,300
5306,15131,"Veg_High-A-High-Confined",2,128.387113,0.51,400
5306,15132,"Veg_High-A-High-Unconfined",2,0,0.01,400
5306,15221,"Veg_High-B-Med-Confined",2,0,0.01,300
5306,15222,"Veg_High-B-Med-Unconfined",2,0,0.01,300
5306,15231,"Veg_High-B-High-Confined",2,0,0.01,400
5306,15232,"Veg_High-B-High-Unconfined",2,0,0.01,400
5306,15321,"Veg_High-C-Med-Confined",2,0,0.01,300
5306,15322,"Veg_High-C-Med-Unconfined",2,0,0.01,300
5306,15331,"Veg_High-C-High-Confined",2,0,0.01,400
5306,15332,"Veg_High-C-High-Unconfined",2,0,0.01,400
5306,15421,"Veg_High-D-Med-Confined",2,15.677994,0.24,300
5306,15422,"Veg_High-D-Med-Unconfined",2,0,0.01,300
5306,15431,"Veg_High-D-High-Confined",2,1658.673486,0.52,400
5306,15432,"Veg_High-D-High-Unconfined",2,0,0.01,400
5306,16000,"Water-All-All-All",1,38.931791,0.01,100
5307,1000,"Road_Freeway-All-All-All",1,0,0.01,100
5307,2000,"Road_Primary-All-All-All",1,0.513777,0.1,100
5307,3000,"Road_Minor-All-All-All",1,0.009846,0.13,100
5307,4000,"Dev_ResHigh-All-All-All",1,0,0.01,100
5307,5000,"Dev_ResLow-All-All-All",1,1.49016,0.14,100
5307,6000,"Dev_Com-All-All-All",1,0,0.01,100
5307,7000,"Dev_Ind-All-All-All",1,0,0.01,100
5307,8000,"Dev_Inst-All-All-All",1,0,0.01,100
5307,9000,"Dev_Roof-All-All-All",1,0,0.04,100
5307,10000,"Dev_Overspray-All-All-All",1,0.006518,0.13,100
5307,11111,"Dev_Irrigated-A-Low-Confined",2,0,0.01,400
5307,11112,"Dev_Irrigated-A-Low-Unconfined",2,0,0.01,400
5307,11121,"Dev_Irrigated-A-Med-Confined",2,0,0.24,300
5307,11122,"Dev_Irrigated-A-Med-Unconfined",2,0,0.01,300
5307,11211,"Dev_Irrigated-B-Low-Confined",2,0.011864,0.1,400
5307,11212,"Dev_Irrigated-B-Low-Unconfined",2,0,0.01,400
5307,11221,"Dev_Irrigated-B-Med-Confined",2,0.060134,0.3,300
5307,11222,"Dev_Irrigated-B-Med-Unconfined",2,0,0.01,300
5307,11311,"Dev_Irrigated-C-Low-Confined",2,0,0.01,400
5307,11312,"Dev_Irrigated-C-Low-Unconfined",2,0,0.01,400
5307,11321,"Dev_Irrigated-C-Med-Confined",2,0,0.01,300
5307,11322,"Dev_Irrigated-C-Med-Unconfined",2,0,0.01,300
5307,11411,"Dev_Irrigated-D-Low-Confined",2,0,0.01,400
5307,11412,"Dev_Irrigated-D-Low-Unconfined",2,0,0.01,400
5307,11421,"Dev_Irrigated-D-Med-Confined",2,0.058357,0.38,300
5307,11422,"Dev_Irrigated-D-Med-Unconfined",2,0,0.01,300
5307,12111,"Dev_Pervious-A-Low-Confined",2,0,0.01,400
5307,12112,"Dev_Pervious-A-Low-Unconfined",2,0,0.01,400
5307,12121,"Dev_Pervious-A-Med-Confined",2,0,0.01,300
5307,12122,"Dev_Pervious-A-Med-Unconfined",2,0,0.01,300
5307,12211,"Dev_Pervious-B-Low-Confined",2,0.232276,0.11,400
5307,12212,"Dev_Pervious-B-Low-Unconfined",2,0,0.01,400
5307,12221,"Dev_Pervious-B-Med-Confined",2,1.177365,0.27,300
5307,12222,"Dev_Pervious-B-Med-Unconfined",2,0,0.01,300
5307,12311,"Dev_Pervious-C-Low-Confined",2,0,0.01,400
5307,12312,"Dev_Pervious-C-Low-Unconfined",2,0,0.01,400
5307,12321,"Dev_Pervious-C-Med-Confined",2,0,0.01,300
5307,12322,"Dev_Pervious-C-Med-Unconfined",2,0,0.01,300
5307,12411,"Dev_Pervious-D-Low-Confined",2,0,0.01,400
5307,12412,"Dev_Pervious-D-Low-Unconfined",2,0,0.01,400
5307,12421,"Dev_Pervious-D-Med-Confined",2,1.14257,0.37,300
5307,12422,"Dev_Pervious-D-Med-Unconfined",2,0,0.01,300
5307,13111,"Agriculture-A-Low-Confined",2,0,0.01,400
5307,13112,"Agriculture-A-Low-Unconfined",2,0,0.01,400
5307,13121,"Agriculture-A-Med-Confined",2,0,0.01,300
5307,13122,"Agriculture-A-Med-Unconfined",2,0,0.01,300
5307,13211,"Agriculture-B-Low-Confined",2,0,0.01,400
5307,13212,"Agriculture-B-Low-Unconfined",2,0,0.01,400
5307,13221,"Agriculture-B-Med-Confined",2,0,0.01,300
5307,13222,"Agriculture-B-Med-Unconfined",2,0,0.01,300
5307,13231,"Agriculture-B-High-Confined",2,0,0.01,400
5307,13232,"Agriculture-B-High-Unconfined",2,0,0.01,400
5307,13311,"Agriculture-C-Low-Confined",2,0,0.01,400
5307,13312,"Agriculture-C-Low-Unconfined",2,0,0.01,400
5307,13321,"Agriculture-C-Med-Confined",2,0,0.01,300
5307,13322,"Agriculture-C-Med-Unconfined",2,0,0.01,300
5307,13331,"Agriculture-C-High-Confined",2,0,0.01,400
5307,13411,"Agriculture-D-Low-Confined",2,0,0.01,400
5307,13412,"Agriculture-D-Low-Unconfined",2,0,0.01,400
5307,13421,"Agriculture-D-Med-Confined",2,0,0.01,300
5307,13422,"Agriculture-D-Med-Unconfined",2,0,0.01,300
5307,13431,"Agriculture-D-High-Confined",2,0,0.01,400
5307,13432,"Agriculture-D-High-Unconfined",2,0,0.01,400
5307,14121,"Veg_Low-A-Med-Confined",2,0,0.01,300
5307,14122,"Veg_Low-A-Med-Unconfined",2,0,0.01,300
5307,14131,"Veg_Low-A-High-Confined",2,137.485919,0.48,400
5307,14132,"Veg_Low-A-High-Unconfined",2,0,0.01,400
5307,14221,"Veg_Low-B-Med-Confined",2,4.534437,0.16,300
5307,14222,"Veg_Low-B-Med-Unconfined",2,0,0.01,300
5307,14231,"Veg_Low-B-High-Confined",2,116.080613,0.38,400
5307,14232,"Veg_Low-B-High-Unconfined",2,0,0.01,400
5307,14321,"Veg_Low-C-Med-Confined",2,0,0.01,300
5307,14322,"Veg_Low-C-Med-Unconfined",2,0,0.01,300
5307,14331,"Veg_Low-C-High-Confined",2,0,0.01,400
5307,14332,"Veg_Low-C-High-Unconfined",2,0,0.01,400
5307,14421,"Veg_Low-D-Med-Confined",2,0.356893,0.15,300
5307,14422,"Veg_Low-D-Med-Unconfined",2,0,0.01,300
5307,14431,"Veg_Low-D-High-Confined",2,3744.579398,0.44,400
5307,14432,"Veg_Low-D-High-Unconfined",2,0,0.01,400
5307,15121,"Veg_High-A-Med-Confined",2,0,0.01,300
5307,15122,"Veg_High-A-Med-Unconfined",2,0,0.01,300
5307,15131,"Veg_High-A-High-Confined",2,115.269257,0.51,400
5307,15132,"Veg_High-A-High-Unconfined",2,0,0.01,400
5307,15221,"Veg_High-B-Med-Confined",2,1.839701,0.11,300
5307,15222,"Veg_High-B-Med-Unconfined",2,0,0.01,300
5307,15231,"Veg_High-B-High-Confined",2,102.466284,0.5,400
5307,15232,"Veg_High-B-High-Unconfined",2,0,0.01,400
5307,15321,"Veg_High-C-Med-Confined",2,0,0.01,300
5307,15322,"Veg_High-C-Med-Unconfined",2,0,0.01,300
5307,15331,"Veg_High-C-High-Confined",2,0,0.01,400
5307,15332,"Veg_High-C-High-Unconfined",2,0,0.01,400
5307,15421,"Veg_High-D-Med-Confined",2,0.290613,0.21,300
5307,15422,"Veg_High-D-Med-Unconfined",2,0,0.01,300
5307,15431,"Veg_High-D-High-Confined",2,6815.289683,0.51,400
5307,15432,"Veg_High-D-High-Unconfined",2,0,0.01,400
5307,16000,"Water-All-All-All",1,2.164634,0.01,100
5308,1000,"Road_Freeway-All-All-All",1,0,0.01,100
5308,2000,"Road_Primary-All-All-All",1,0,0.01,100
5308,3000,"Road_Minor-All-All-All",1,0,0.01,100
5308,4000,"Dev_ResHigh-All-All-All",1,0,0.01,100
5308,5000,"Dev_ResLow-All-All-All",1,0,0.14,100
5308,6000,"Dev_Com-All-All-All",1,0,0.01,100
5308,7000,"Dev_Ind-All-All-All",1,0,0.01,100
5308,8000,"Dev_Inst-All-All-All",1,0,0.01,100
5308,9000,"Dev_Roof-All-All-All",1,0,0.01,100
5308,10000,"Dev_Overspray-All-All-All",1,0,0.14,100
5308,11111,"Dev_Irrigated-A-Low-Confined",2,0,0.01,400
5308,11112,"Dev_Irrigated-A-Low-Unconfined",2,0,0.01,400
5308,11121,"Dev_Irrigated-A-Med-Confined",2,0,0.01,300
5308,11122,"Dev_Irrigated-A-Med-Unconfined",2,0,0.01,300
5308,11211,"Dev_Irrigated-B-Low-Confined",2,0,0.01,400
5308,11212,"Dev_Irrigated-B-Low-Unconfined",2,0,0.01,400
5308,11221,"Dev_Irrigated-B-Med-Confined",2,0,0.01,300
5308,11222,"Dev_Irrigated-B-Med-Unconfined",2,0,0.01,300
5308,11311,"Dev_Irrigated-C-Low-Confined",2,0,0.01,400
5308,11312,"Dev_Irrigated-C-Low-Unconfined",2,0,0.01,400
5308,11321,"Dev_Irrigated-C-Med-Confined",2,0,0.01,300
5308,11322,"Dev_Irrigated-C-Med-Unconfined",2,0,0.01,300
5308,11411,"Dev_Irrigated-D-Low-Confined",2,0,0.01,400
5308,11412,"Dev_Irrigated-D-Low-Unconfined",2,0,0.01,400
5308,11421,"Dev_Irrigated-D-Med-Confined",2,0,0.41,300
5308,11422,"Dev_Irrigated-D-Med-Unconfined",2,0,0.01,300
5308,12111,"Dev_Pervious-A-Low-Confined",2,0,0.01,400
5308,12112,"Dev_Pervious-A-Low-Unconfined",2,0,0.01,400
5308,12121,"Dev_Pervious-A-Med-Confined",2,0,0.01,300
5308,12122,"Dev_Pervious-A-Med-Unconfined",2,0,0.01,300
5308,12211,"Dev_Pervious-B-Low-Confined",2,0,0.01,400
5308,12212,"Dev_Pervious-B-Low-Unconfined",2,0,0.01,400
5308,12221,"Dev_Pervious-B-Med-Confined",2,0,0.01,300
5308,12222,"Dev_Pervious-B-Med-Unconfined",2,0,0.01,300
5308,12311,"Dev_Pervious-C-Low-Confined",2,0,0.01,400
5308,12312,"Dev_Pervious-C-Low-Unconfined",2,0,0.01,400
5308,12321,"Dev_Pervious-C-Med-Confined",2,0,0.01,300
5308,12322,"Dev_Pervious-C-Med-Unconfined",2,0,0.01,300
5308,12411,"Dev_Pervious-D-Low-Confined",2,0,0.01,400
5308,12412,"Dev_Pervious-D-Low-Unconfined",2,0,0.01,400
5308,12421,"Dev_Pervious-D-Med-Confined",2,0,0.01,300
5308,12422,"Dev_Pervious-D-Med-Unconfined",2,0,0.01,300
5308,13111,"Agriculture-A-Low-Confined",2,0,0.01,400
5308,13112,"Agriculture-A-Low-Unconfined",2,0,0.01,400
5308,13121,"Agriculture-A-Med-Confined",2,0,0.01,300
5308,13122,"Agriculture-A-Med-Unconfined",2,0,0.01,300
5308,13211,"Agriculture-B-Low-Confined",2,0,0.01,400
5308,13212,"Agriculture-B-Low-Unconfined",2,0,0.01,400
5308,13221,"Agriculture-B-Med-Confined",2,0,0.01,300
5308,13222,"Agriculture-B-Med-Unconfined",2,0,0.01,300
5308,13231,"Agriculture-B-High-Confined",2,0,0.01,400
5308,13232,"Agriculture-B-High-Unconfined",2,0,0.01,400
5308,13311,"Agriculture-C-Low-Confined",2,0,0.01,400
5308,13312,"Agriculture-C-Low-Unconfined",2,0,0.01,400
5308,13321,"Agriculture-C-Med-Confined",2,0,0.01,300
5308,13322,"Agriculture-C-Med-Unconfined",2,0,0.01,300
5308,13331,"Agriculture-C-High-Confined",2,0,0.01,400
5308,13411,"Agriculture-D-Low-Confined",2,0,0.01,400
5308,13412,"Agriculture-D-Low-Unconfined",2,0,0.01,400
5308,13421,"Agriculture-D-Med-Confined",2,0,0.01,300
5308,13422,"Agriculture-D-Med-Unconfined",2,0,0.01,300
5308,13431,"Agriculture-D-High-Confined",2,0,0.01,400
5308,13432,"Agriculture-D-High-Unconfined",2,0,0.01,400
5308,14121,"Veg_Low-A-Med-Confined",2,0,0.01,300
5308,14122,"Veg_Low-A-Med-Unconfined",2,0,0.01,300
5308,14131,"Veg_Low-A-High-Confined",2,0,0.01,400
5308,14132,"Veg_Low-A-High-Unconfined",2,0,0.01,400
5308,14221,"Veg_Low-B-Med-Confined",2,0,0.01,300
5308,14222,"Veg_Low-B-Med-Unconfined",2,0,0.01,300
5308,14231,"Veg_Low-B-High-Confined",2,0,0.01,400
5308,14232,"Veg_Low-B-High-Unconfined",2,0,0.01,400
5308,14321,"Veg_Low-C-Med-Confined",2,0,0.01,300
5308,14322,"Veg_Low-C-Med-Unconfined",2,0,0.01,300
5308,14331,"Veg_Low-C-High-Confined",2,0,0.01,400
5308,14332,"Veg_Low-C-High-Unconfined",2,0,0.01,400
5308,14421,"Veg_Low-D-Med-Confined",2,1.049699,0.18,300
5308,14422,"Veg_Low-D-Med-Unconfined",2,0,0.01,300
5308,14431,"Veg_Low-D-High-Confined",2,133.812959,0.37,400
5308,14432,"Veg_Low-D-High-Unconfined",2,0,0.01,400
5308,15121,"Veg_High-A-Med-Confined",2,0,0.01,300
5308,15122,"Veg_High-A-Med-Unconfined",2,0,0.01,300
5308,15131,"Veg_High-A-High-Confined",2,0,0.01,400
5308,15132,"Veg_High-A-High-Unconfined",2,0,0.01,400
5308,15221,"Veg_High-B-Med-Confined",2,0,0.01,300
5308,15222,"Veg_High-B-Med-Unconfined",2,0,0.01,300
5308,15231,"Veg_High-B-High-Confined",2,0,0.01,400
5308,15232,"Veg_High-B-High-Unconfined",2,0,0.01,400
5308,15321,"Veg_High-C-Med-Confined",2,0,0.01,300
5308,15322,"Veg_High-C-Med-Unconfined",2,0,0.01,300
5308,15331,"Veg_High-C-High-Confined",2,0,0.01,400
5308,15332,"Veg_High-C-High-Unconfined",2,0,0.01,400
5308,15421,"Veg_High-D-Med-Confined",2,0.475429,0.23,300
5308,15422,"Veg_High-D-Med-Unconfined",2,0,0.01,300
5308,15431,"Veg_High-D-High-Confined",2,413.545016,0.46,400
5308,15432,"Veg_High-D-High-Unconfined",2,0,0.01,400
5308,16000,"Water-All-All-All",1,0,0.01,100
5309,1000,"Road_Freeway-All-All-All",1,0,0.01,100
5309,2000,"Road_Primary-All-All-All",1,0,0.01,100
5309,3000,"Road_Minor-All-All-All",1,0,0.01,100
5309,4000,"Dev_ResHigh-All-All-All",1,0,0.01,100
5309,5000,"Dev_ResLow-All-All-All",1,0,0.16,100
5309,6000,"Dev_Com-All-All-All",1,0,0.01,100
5309,7000,"Dev_Ind-All-All-All",1,0,0.01,100
5309,8000,"Dev_Inst-All-All-All",1,0,0.01,100
5309,9000,"Dev_Roof-All-All-All",1,0,0.01,100
5309,10000,"Dev_Overspray-All-All-All",1,0,0.16,100
5309,11111,"Dev_Irrigated-A-Low-Confined",2,0,0.01,400
5309,11112,"Dev_Irrigated-A-Low-Unconfined",2,0,0.01,400
5309,11121,"Dev_Irrigated-A-Med-Confined",2,0,0.01,300
5309,11122,"Dev_Irrigated-A-Med-Unconfined",2,0,0.01,300
5309,11211,"Dev_Irrigated-B-Low-Confined",2,0,0.01,400
5309,11212,"Dev_Irrigated-B-Low-Unconfined",2,0,0.01,400
5309,11221,"Dev_Irrigated-B-Med-Confined",2,0,0.01,300
5309,11222,"Dev_Irrigated-B-Med-Unconfined",2,0,0.01,300
5309,11311,"Dev_Irrigated-C-Low-Confined",2,0,0.01,400
5309,11312,"Dev_Irrigated-C-Low-Unconfined",2,0,0.01,400
5309,11321,"Dev_Irrigated-C-Med-Confined",2,0,0.01,300
5309,11322,"Dev_Irrigated-C-Med-Unconfined",2,0,0.01,300
5309,11411,"Dev_Irrigated-D-Low-Confined",2,0,0.01,400
5309,11412,"Dev_Irrigated-D-Low-Unconfined",2,0,0.01,400
5309,11421,"Dev_Irrigated-D-Med-Confined",2,0,0.47,300
5309,11422,"Dev_Irrigated-D-Med-Unconfined",2,0,0.01,300
5309,12111,"Dev_Pervious-A-Low-Confined",2,0,0.01,400
5309,12112,"Dev_Pervious-A-Low-Unconfined",2,0,0.01,400
5309,12121,"Dev_Pervious-A-Med-Confined",2,0,0.01,300
5309,12122,"Dev_Pervious-A-Med-Unconfined",2,0,0.01,300
5309,12211,"Dev_Pervious-B-Low-Confined",2,0,0.01,400
5309,12212,"Dev_Pervious-B-Low-Unconfined",2,0,0.01,400
5309,12221,"Dev_Pervious-B-Med-Confined",2,0,0.01,300
5309,12222,"Dev_Pervious-B-Med-Unconfined",2,0,0.01,300
5309,12311,"Dev_Pervious-C-Low-Confined",2,0,0.01,400
5309,12312,"Dev_Pervious-C-Low-Unconfined",2,0,0.01,400
5309,12321,"Dev_Pervious-C-Med-Confined",2,0,0.01,300
5309,12322,"Dev_Pervious-C-Med-Unconfined",2,0,0.01,300
5309,12411,"Dev_Pervious-D-Low-Confined",2,0,0.01,400
5309,12412,"Dev_Pervious-D-Low-Unconfined",2,0,0.01,400
5309,12421,"Dev_Pervious-D-Med-Confined",2,0,0.01,300
5309,12422,"Dev_Pervious-D-Med-Unconfined",2,0,0.01,300
5309,13111,"Agriculture-A-Low-Confined",2,0,0.01,400
5309,13112,"Agriculture-A-Low-Unconfined",2,0,0.01,400
5309,13121,"Agriculture-A-Med-Confined",2,0,0.01,300
5309,13122,"Agriculture-A-Med-Unconfined",2,0,0.01,300
5309,13211,"Agriculture-B-Low-Confined",2,0,0.01,400
5309,13212,"Agriculture-B-Low-Unconfined",2,0,0.01,400
5309,13221,"Agriculture-B-Med-Confined",2,0,0.01,300
5309,13222,"Agriculture-B-Med-Unconfined",2,0,0.01,300
5309,13231,"Agriculture-B-High-Confined",2,0,0.01,400
5309,13232,"Agriculture-B-High-Unconfined",2,0,0.01,400
5309,13311,"Agriculture-C-Low-Confined",2,0,0.01,400
5309,13312,"Agriculture-C-Low-Unconfined",2,0,0.01,400
5309,13321,"Agriculture-C-Med-Confined",2,0,0.01,300
5309,13322,"Agriculture-C-Med-Unconfined",2,0,0.01,300
5309,13331,"Agriculture-C-High-Confined",2,0,0.01,400
