6873	2008	10	21	0	0		0.000000000000e+00	3.643474035312e-02	0.000000000000e+00	1.417842115395e-01	1.782189518926e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	2.126455743873e-03	6.352790196568e-04	1.079744525502e+01	7.567549427504e+01	2.178164550063e+01	1.082545850307e+02	4.266385195166e-02	9.728523062429e-03	8.256196282144e-07	2.064049070481e-04	3.302478512718e-05	2.267006839994e-03	2.963364810617e+00	3.439591057796e-01	7.198312211937e-02	1.799578052936e+01	2.879324884653e+00	7.159315202365e+01
6873	2008	10	22	0	0		0.000000000000e+00	2.915043945427e-02	0.000000000000e+00	1.439082049730e-01	1.730586444272e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.829337657687e-03	5.117292271781e-04	1.004197990360e+01	7.040402907675e+01	2.030429931547e+01	1.007503082958e+02	3.620608360786e-02	9.164571593764e-03	6.605654769926e-07	1.651413692458e-04	2.642261907912e-05	2.159029803055e-03	2.777020018255e+00	3.338886966361e-01	6.694667568691e-02	1.673666892149e+01	2.677867027417e+00	7.008283902292e+01
6873	2008	10	23	0	0		0.000000000000e+00	2.508651699547e-02	0.000000000000e+00	1.357392802979e-01	1.608257972934e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.624275641687e-03	4.417504548878e-04	9.733383847941e+00	6.825072213808e+01	1.970083810087e+01	9.768494408689e+01	3.196788599021e-02	8.426049706010e-03	5.684944538587e-07	1.421236134647e-04	2.273977815435e-05	1.992813535731e-03	2.700906477476e+00	3.297787285122e-01	6.488936425610e-02	1.622234106402e+01	2.595574570244e+00	6.946680927683e+01
6873	2008	10	24	0	0		0.000000000000e+00	3.365849709148e-02	0.000000000000e+00	1.264989595414e-01	1.601574566329e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.945595680042e-03	5.863888307245e-04	1.090240562969e+01	7.640789467152e+01	2.198692178820e+01	1.092972220894e+02	3.910958753551e-02	8.784242947728e-03	7.627418562963e-07	1.906854640734e-04	3.050967425168e-05	2.043512365676e-03	2.989264290993e+00	3.453647131938e-01	7.268285944756e-02	1.817071486183e+01	2.907314377886e+00	7.180460640929e+01
6873	2008	10	25	0	0		0.000000000000e+00	3.499703019959e-02	0.000000000000e+00	1.249124962797e-01	1.599095264793e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.995167312200e-03	6.089460962739e-04	1.105408852905e+01	7.746629903895e+01	2.228353573513e+01	1.108039233031e+02	4.021437606007e-02	8.833604409452e-03	7.930579248984e-07	1.982644812218e-04	3.172231699522e-05	2.049789517399e-03	3.026674810941e+00	3.473840394639e-01	7.369408093547e-02	1.842352023361e+01	2.947763237352e+00	7.210719368031e+01
6873	2008	10	26	0	0		0.000000000000e+00	3.727648308800e-02	0.000000000000e+00	1.273311552293e-01	1.646076383173e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	2.101097719417e-03	6.479572955493e-04	1.118040307086e+01	7.834769245435e+01	2.253054806591e+01	1.120586435911e+02	4.244479025680e-02	9.149822978354e-03	8.447075232400e-07	2.111768808062e-04	3.378830092863e-05	2.118514239961e-03	3.057831216602e+00	3.490674050591e-01	7.453617967915e-02	1.863404491945e+01	2.981447187080e+00	7.235961533080e+01
6873	2008	10	27	0	0		0.000000000000e+00	3.653354195001e-02	0.000000000000e+00	1.325279854200e-01	1.690615273700e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	2.091717777615e-03	6.359144517698e-04	1.100661872544e+01	7.713506203860e+01	2.219069938125e+01	1.103323801453e+02	4.212440147684e-02	9.317988359114e-03	8.278652629190e-07	2.069663157251e-04	3.311461051558e-05	2.163924037220e-03	3.014962635778e+00	3.467491528227e-01	7.337761490117e-02	1.834440372488e+01	2.935104595942e+00	7.201176522772e+01
6873	2008	10	28	0	0		0.000000000000e+00	3.331269332619e-02	0.000000000000e+00	1.360783999825e-01	1.693910933087e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.971314073701e-03	5.815794612446e-04	1.064929051800e+01	7.464170637156e+01	2.149192653449e+01	1.067829234241e+02	3.944644796224e-02	9.186970252565e-03	7.548821348293e-07	1.887205337038e-04	3.019528539229e-05	2.145766136194e-03	2.926822531102e+00	3.419854608071e-01	7.099542176374e-02	1.774885544061e+01	2.839816870466e+00	7.129728085082e+01
6873	2008	10	29	0	0		0.000000000000e+00	3.509610496702e-02	0.000000000000e+00	1.359125711607e-01	1.710086761277e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	2.045545420852e-03	6.118767015368e-04	1.081237622588e+01	7.577968461135e+01	2.181085451799e+01	1.084029153552e+02	4.105203123645e-02	9.341140140275e-03	7.953035596090e-07	1.988258898994e-04	3.181214238363e-05	2.176224323163e-03	2.967052594550e+00	3.441613879226e-01	7.208266213900e-02	1.802066553449e+01	2.883306485494e+00	7.162381455428e+01
6873	2008	10	30	0	0		0.000000000000e+00	4.079429244499e-02	0.000000000000e+00	1.374012412467e-01	1.781955336917e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	2.291202918378e-03	7.088882506885e-04	1.122035709191e+01	7.862648388108e+01	2.260868266525e+01	1.124555236382e+02	4.631819691142e-02	9.925106684616e-03	9.244275554487e-07	2.311068888589e-04	3.697710221712e-05	2.296391160082e-03	3.067687593963e+00	3.496008138706e-01	7.480254038879e-02	1.870063509693e+01	2.992101615484e+00	7.243969539134e+01
