"subbasin","deluid","deluname","lutype","acrea_ac","slsur","lsur"
2089,12311,"Dev_Pervious-C-Low-Confined",2,125.900787,0.01,400
2089,12312,"Dev_Pervious-C-Low-Unconfined",2,0,0.01,400
2089,12321,"Dev_Pervious-C-Med-Confined",2,0,0.01,300
2089,12322,"Dev_Pervious-C-Med-Unconfined",2,0,0.01,300
2089,12411,"Dev_Pervious-D-Low-Confined",2,247.811105,0.01,400
2089,12412,"Dev_Pervious-D-Low-Unconfined",2,0,0.01,400
2089,12421,"Dev_Pervious-D-Med-Confined",2,0,0.01,300
2089,12422,"Dev_Pervious-D-Med-Unconfined",2,0,0.01,300
2089,13111,"Agriculture-A-Low-Confined",2,0,0.01,400
2089,13112,"Agriculture-A-Low-Unconfined",2,0,0.01,400
2089,13121,"Agriculture-A-Med-Confined",2,0,0.01,300
2089,13122,"Agriculture-A-Med-Unconfined",2,0,0.01,300
2089,13211,"Agriculture-B-Low-Confined",2,0,0.01,400
2089,13212,"Agriculture-B-Low-Unconfined",2,0,0.01,400
2089,13221,"Agriculture-B-Med-Confined",2,0,0.01,300
2089,13222,"Agriculture-B-Med-Unconfined",2,0,0.01,300
2089,13231,"Agriculture-B-High-Confined",2,0,0.01,400
2089,13232,"Agriculture-B-High-Unconfined",2,0,0.01,400
2089,13311,"Agriculture-C-Low-Confined",2,0.277019,0.01,400
2089,13312,"Agriculture-C-Low-Unconfined",2,0,0.01,400
2089,13321,"Agriculture-C-Med-Confined",2,0,0.01,300
2089,13322,"Agriculture-C-Med-Unconfined",2,0,0.01,300
2089,13331,"Agriculture-C-High-Confined",2,0,0.01,400
2089,13411,"Agriculture-D-Low-Confined",2,0,0.01,400
2089,13412,"Agriculture-D-Low-Unconfined",2,0,0.01,400
2089,13421,"Agriculture-D-Med-Confined",2,0,0.01,300
2089,13422,"Agriculture-D-Med-Unconfined",2,0,0.01,300
2089,13431,"Agriculture-D-High-Confined",2,0,0.01,400
2089,13432,"Agriculture-D-High-Unconfined",2,0,0.01,400
2089,14121,"Veg_Low-A-Med-Confined",2,0,0.01,300
2089,14122,"Veg_Low-A-Med-Unconfined",2,0,0.01,300
2089,14131,"Veg_Low-A-High-Confined",2,0,0.01,400
2089,14132,"Veg_Low-A-High-Unconfined",2,0,0.01,400
2089,14221,"Veg_Low-B-Med-Confined",2,0,0.01,300
2089,14222,"Veg_Low-B-Med-Unconfined",2,0,0.01,300
2089,14231,"Veg_Low-B-High-Confined",2,0,0.01,400
2089,14232,"Veg_Low-B-High-Unconfined",2,0,0.01,400
2089,14321,"Veg_Low-C-Med-Confined",2,37.536463,0.01,300
2089,14322,"Veg_Low-C-Med-Unconfined",2,0,0.01,300
2089,14331,"Veg_Low-C-High-Confined",2,0,0.01,400
2089,14332,"Veg_Low-C-High-Unconfined",2,0,0.01,400
2089,14421,"Veg_Low-D-Med-Confined",2,65.001463,0.01,300
2089,14422,"Veg_Low-D-Med-Unconfined",2,0,0.01,300
2089,14431,"Veg_Low-D-High-Confined",2,0,0.01,400
2089,14432,"Veg_Low-D-High-Unconfined",2,0,0.01,400
2089,15121,"Veg_High-A-Med-Confined",2,0,0.01,300
2089,15122,"Veg_High-A-Med-Unconfined",2,0,0.01,300
2089,15131,"Veg_High-A-High-Confined",2,0,0.01,400
2089,15132,"Veg_High-A-High-Unconfined",2,0,0.01,400
2089,15221,"Veg_High-B-Med-Confined",2,0,0.01,300
2089,15222,"Veg_High-B-Med-Unconfined",2,0,0.01,300
2089,15231,"Veg_High-B-High-Confined",2,0,0.01,400
2089,15232,"Veg_High-B-High-Unconfined",2,0,0.01,400
2089,15321,"Veg_High-C-Med-Confined",2,20.303231,0.01,300
2089,15322,"Veg_High-C-Med-Unconfined",2,0,0.01,300
2089,15331,"Veg_High-C-High-Confined",2,0,0.01,400
2089,15332,"Veg_High-C-High-Unconfined",2,0,0.01,400
2089,15421,"Veg_High-D-Med-Confined",2,41.144338,0.01,300
2089,15422,"Veg_High-D-Med-Unconfined",2,0,0.01,300
2089,15431,"Veg_High-D-High-Confined",2,0,0.01,400
2089,15432,"Veg_High-D-High-Unconfined",2,0,0.01,400
2089,16000,"Water-All-All-All",1,0,0.01,100
2090,1000,"Road_Freeway-All-All-All",1,0,0.01,100
2090,2000,"Road_Primary-All-All-All",1,28.503678,0.01,100
2090,3000,"Road_Minor-All-All-All",1,85.74754,0.01,100
2090,4000,"Dev_ResHigh-All-All-All",1,8.294784,0.01,100
2090,5000,"Dev_ResLow-All-All-All",1,140.752623,0.01,100
2090,6000,"Dev_Com-All-All-All",1,22.085086,0.01,100
2090,7000,"Dev_Ind-All-All-All",1,23.063517,0.01,100
2090,8000,"Dev_Inst-All-All-All",1,15.68156,0.01,100
2090,9000,"Dev_Roof-All-All-All",1,154.146221,0.01,100
2090,10000,"Dev_Overspray-All-All-All",1,5.899933,0.01,100
2090,11111,"Dev_Irrigated-A-Low-Confined",2,0,0.01,400
2090,11112,"Dev_Irrigated-A-Low-Unconfined",2,0,0.01,400
2090,11121,"Dev_Irrigated-A-Med-Confined",2,0,0.01,300
2090,11122,"Dev_Irrigated-A-Med-Unconfined",2,0,0.01,300
2090,11211,"Dev_Irrigated-B-Low-Confined",2,0,0.01,400
2090,11212,"Dev_Irrigated-B-Low-Unconfined",2,0,0.01,400
2090,11221,"Dev_Irrigated-B-Med-Confined",2,0,0.01,300
2090,11222,"Dev_Irrigated-B-Med-Unconfined",2,0,0.01,300
2090,11311,"Dev_Irrigated-C-Low-Confined",2,0,0.01,400
2090,11312,"Dev_Irrigated-C-Low-Unconfined",2,0,0.01,400
2090,11321,"Dev_Irrigated-C-Med-Confined",2,0,0.01,300
2090,11322,"Dev_Irrigated-C-Med-Unconfined",2,0,0.01,300
2090,11411,"Dev_Irrigated-D-Low-Confined",2,117.994856,0.02,400
2090,11412,"Dev_Irrigated-D-Low-Unconfined",2,0,0.01,400
2090,11421,"Dev_Irrigated-D-Med-Confined",2,0.003808,0.01,300
2090,11422,"Dev_Irrigated-D-Med-Unconfined",2,0,0.01,300
2090,12111,"Dev_Pervious-A-Low-Confined",2,0,0.01,400
2090,12112,"Dev_Pervious-A-Low-Unconfined",2,0,0.01,400
2090,12121,"Dev_Pervious-A-Med-Confined",2,0,0.01,300
2090,12122,"Dev_Pervious-A-Med-Unconfined",2,0,0.01,300
2090,12211,"Dev_Pervious-B-Low-Confined",2,0,0.01,400
2090,12212,"Dev_Pervious-B-Low-Unconfined",2,0,0.01,400
2090,12221,"Dev_Pervious-B-Med-Confined",2,0,0.01,300
2090,12222,"Dev_Pervious-B-Med-Unconfined",2,0,0.01,300
2090,12311,"Dev_Pervious-C-Low-Confined",2,0,0.01,400
2090,12312,"Dev_Pervious-C-Low-Unconfined",2,0,0.01,400
2090,12321,"Dev_Pervious-C-Med-Confined",2,0,0.01,300
2090,12322,"Dev_Pervious-C-Med-Unconfined",2,0,0.01,300
2090,12411,"Dev_Pervious-D-Low-Confined",2,367.733184,0.02,400
2090,12412,"Dev_Pervious-D-Low-Unconfined",2,0,0.01,400
2090,12421,"Dev_Pervious-D-Med-Confined",2,0.011868,0.01,300
2090,12422,"Dev_Pervious-D-Med-Unconfined",2,0,0.01,300
2090,13111,"Agriculture-A-Low-Confined",2,0,0.01,400
2090,13112,"Agriculture-A-Low-Unconfined",2,0,0.01,400
2090,13121,"Agriculture-A-Med-Confined",2,0,0.01,300
2090,13122,"Agriculture-A-Med-Unconfined",2,0,0.01,300
2090,13211,"Agriculture-B-Low-Confined",2,0,0.01,400
2090,13212,"Agriculture-B-Low-Unconfined",2,0,0.01,400
2090,13221,"Agriculture-B-Med-Confined",2,0,0.01,300
2090,13222,"Agriculture-B-Med-Unconfined",2,0,0.01,300
2090,13231,"Agriculture-B-High-Confined",2,0,0.01,400
2090,13232,"Agriculture-B-High-Unconfined",2,0,0.01,400
2090,13311,"Agriculture-C-Low-Confined",2,0,0.01,400
2090,13312,"Agriculture-C-Low-Unconfined",2,0,0.01,400
2090,13321,"Agriculture-C-Med-Confined",2,0,0.01,300
2090,13322,"Agriculture-C-Med-Unconfined",2,0,0.01,300
2090,13331,"Agriculture-C-High-Confined",2,0,0.01,400
2090,13411,"Agriculture-D-Low-Confined",2,0,0.01,400
2090,13412,"Agriculture-D-Low-Unconfined",2,0,0.01,400
2090,13421,"Agriculture-D-Med-Confined",2,0,0.01,300
2090,13422,"Agriculture-D-Med-Unconfined",2,0,0.01,300
2090,13431,"Agriculture-D-High-Confined",2,0,0.01,400
2090,13432,"Agriculture-D-High-Unconfined",2,0,0.01,400
2090,14121,"Veg_Low-A-Med-Confined",2,0,0.01,300
2090,14122,"Veg_Low-A-Med-Unconfined",2,0,0.01,300
2090,14131,"Veg_Low-A-High-Confined",2,0,0.01,400
2090,14132,"Veg_Low-A-High-Unconfined",2,0,0.01,400
2090,14221,"Veg_Low-B-Med-Confined",2,0,0.01,300
2090,14222,"Veg_Low-B-Med-Unconfined",2,0,0.01,300
2090,14231,"Veg_Low-B-High-Confined",2,0,0.01,400
2090,14232,"Veg_Low-B-High-Unconfined",2,0,0.01,400
2090,14321,"Veg_Low-C-Med-Confined",2,0,0.01,300
2090,14322,"Veg_Low-C-Med-Unconfined",2,0,0.01,300
2090,14331,"Veg_Low-C-High-Confined",2,0,0.01,400
2090,14332,"Veg_Low-C-High-Unconfined",2,0,0.01,400
2090,14421,"Veg_Low-D-Med-Confined",2,77.898485,0.02,300
2090,14422,"Veg_Low-D-Med-Unconfined",2,0,0.01,300
2090,14431,"Veg_Low-D-High-Confined",2,0,0.01,400
2090,14432,"Veg_Low-D-High-Unconfined",2,0,0.01,400
2090,15121,"Veg_High-A-Med-Confined",2,0,0.01,300
2090,15122,"Veg_High-A-Med-Unconfined",2,0,0.01,300
2090,15131,"Veg_High-A-High-Confined",2,0,0.01,400
2090,15132,"Veg_High-A-High-Unconfined",2,0,0.01,400
2090,15221,"Veg_High-B-Med-Confined",2,0,0.01,300
2090,15222,"Veg_High-B-Med-Unconfined",2,0,0.01,300
2090,15231,"Veg_High-B-High-Confined",2,0,0.01,400
2090,15232,"Veg_High-B-High-Unconfined",2,0,0.01,400
2090,15321,"Veg_High-C-Med-Confined",2,0,0.01,300
2090,15322,"Veg_High-C-Med-Unconfined",2,0,0.01,300
2090,15331,"Veg_High-C-High-Confined",2,0,0.01,400
2090,15332,"Veg_High-C-High-Unconfined",2,0,0.01,400
2090,15421,"Veg_High-D-Med-Confined",2,71.378945,0.01,300
2090,15422,"Veg_High-D-Med-Unconfined",2,0,0.01,300
2090,15431,"Veg_High-D-High-Confined",2,0,0.01,400
2090,15432,"Veg_High-D-High-Unconfined",2,0,0.01,400
2090,16000,"Water-All-All-All",1,0,0.01,100
2091,1000,"Road_Freeway-All-All-All",1,0,0.01,100
2091,2000,"Road_Primary-All-All-All",1,14.492639,0.01,100
2091,3000,"Road_Minor-All-All-All",1,23.957654,0.01,100
2091,4000,"Dev_ResHigh-All-All-All",1,5.390677,0.01,100
2091,5000,"Dev_ResLow-All-All-All",1,37.302125,0.01,100
2091,6000,"Dev_Com-All-All-All",1,20.530707,0.01,100
2091,7000,"Dev_Ind-All-All-All",1,30.516052,0.01,100
2091,8000,"Dev_Inst-All-All-All",1,0.453335,0.01,100
2091,9000,"Dev_Roof-All-All-All",1,50.834121,0.01,100
2091,10000,"Dev_Overspray-All-All-All",1,1.217143,0.01,100
2091,11111,"Dev_Irrigated-A-Low-Confined",2,0,0.01,400
2091,11112,"Dev_Irrigated-A-Low-Unconfined",2,0,0.01,400
2091,11121,"Dev_Irrigated-A-Med-Confined",2,0,0.01,300
2091,11122,"Dev_Irrigated-A-Med-Unconfined",2,0,0.01,300
2091,11211,"Dev_Irrigated-B-Low-Confined",2,0,0.01,400
2091,11212,"Dev_Irrigated-B-Low-Unconfined",2,0,0.01,400
2091,11221,"Dev_Irrigated-B-Med-Confined",2,0,0.01,300
2091,11222,"Dev_Irrigated-B-Med-Unconfined",2,0,0.01,300
2091,11311,"Dev_Irrigated-C-Low-Confined",2,0,0.01,400
2091,11312,"Dev_Irrigated-C-Low-Unconfined",2,0,0.01,400
2091,11321,"Dev_Irrigated-C-Med-Confined",2,0,0.01,300
2091,11322,"Dev_Irrigated-C-Med-Unconfined",2,0,0.01,300
2091,11411,"Dev_Irrigated-D-Low-Confined",2,24.342769,0.01,400
2091,11412,"Dev_Irrigated-D-Low-Unconfined",2,0,0.01,400
2091,11421,"Dev_Irrigated-D-Med-Confined",2,8.5e-05,0.02,300
2091,11422,"Dev_Irrigated-D-Med-Unconfined",2,0,0.01,300
2091,12111,"Dev_Pervious-A-Low-Confined",2,0,0.01,400
2091,12112,"Dev_Pervious-A-Low-Unconfined",2,0,0.01,400
2091,12121,"Dev_Pervious-A-Med-Confined",2,0,0.01,300
2091,12122,"Dev_Pervious-A-Med-Unconfined",2,0,0.01,300
2091,12211,"Dev_Pervious-B-Low-Confined",2,0,0.01,400
2091,12212,"Dev_Pervious-B-Low-Unconfined",2,0,0.01,400
2091,12221,"Dev_Pervious-B-Med-Confined",2,0,0.01,300
2091,12222,"Dev_Pervious-B-Med-Unconfined",2,0,0.01,300
2091,12311,"Dev_Pervious-C-Low-Confined",2,0,0.01,400
2091,12312,"Dev_Pervious-C-Low-Unconfined",2,0,0.01,400
2091,12321,"Dev_Pervious-C-Med-Confined",2,0,0.01,300
2091,12322,"Dev_Pervious-C-Med-Unconfined",2,0,0.01,300
2091,12411,"Dev_Pervious-D-Low-Confined",2,82.927055,0.01,400
2091,12412,"Dev_Pervious-D-Low-Unconfined",2,0,0.01,400
2091,12421,"Dev_Pervious-D-Med-Confined",2,0.000288,0.01,300
2091,12422,"Dev_Pervious-D-Med-Unconfined",2,0,0.01,300
2091,13111,"Agriculture-A-Low-Confined",2,0,0.01,400
2091,13112,"Agriculture-A-Low-Unconfined",2,0,0.01,400
2091,13121,"Agriculture-A-Med-Confined",2,0,0.01,300
2091,13122,"Agriculture-A-Med-Unconfined",2,0,0.01,300
2091,13211,"Agriculture-B-Low-Confined",2,0,0.01,400
2091,13212,"Agriculture-B-Low-Unconfined",2,0,0.01,400
2091,13221,"Agriculture-B-Med-Confined",2,0,0.01,300
2091,13222,"Agriculture-B-Med-Unconfined",2,0,0.01,300
2091,13231,"Agriculture-B-High-Confined",2,0,0.01,400
2091,13232,"Agriculture-B-High-Unconfined",2,0,0.01,400
2091,13311,"Agriculture-C-Low-Confined",2,0,0.01,400
2091,13312,"Agriculture-C-Low-Unconfined",2,0,0.01,400
2091,13321,"Agriculture-C-Med-Confined",2,0,0.01,300
2091,13322,"Agriculture-C-Med-Unconfined",2,0,0.01,300
2091,13331,"Agriculture-C-High-Confined",2,0,0.01,400
2091,13411,"Agriculture-D-Low-Confined",2,0,0.01,400
2091,13412,"Agriculture-D-Low-Unconfined",2,0,0.01,400
2091,13421,"Agriculture-D-Med-Confined",2,0,0.01,300
2091,13422,"Agriculture-D-Med-Unconfined",2,0,0.01,300
2091,13431,"Agriculture-D-High-Confined",2,0,0.01,400
2091,13432,"Agriculture-D-High-Unconfined",2,0,0.01,400
2091,14121,"Veg_Low-A-Med-Confined",2,0,0.01,300
2091,14122,"Veg_Low-A-Med-Unconfined",2,0,0.01,300
2091,14131,"Veg_Low-A-High-Confined",2,0,0.01,400
2091,14132,"Veg_Low-A-High-Unconfined",2,0,0.01,400
2091,14221,"Veg_Low-B-Med-Confined",2,0,0.01,300
2091,14222,"Veg_Low-B-Med-Unconfined",2,0,0.01,300
2091,14231,"Veg_Low-B-High-Confined",2,0,0.01,400
2091,14232,"Veg_Low-B-High-Unconfined",2,0,0.01,400
2091,14321,"Veg_Low-C-Med-Confined",2,0,0.01,300
2091,14322,"Veg_Low-C-Med-Unconfined",2,0,0.01,300
2091,14331,"Veg_Low-C-High-Confined",2,0,0.01,400
2091,14332,"Veg_Low-C-High-Unconfined",2,0,0.01,400
2091,14421,"Veg_Low-D-Med-Confined",2,13.809387,0.02,300
2091,14422,"Veg_Low-D-Med-Unconfined",2,0,0.01,300
2091,14431,"Veg_Low-D-High-Confined",2,0,0.01,400
2091,14432,"Veg_Low-D-High-Unconfined",2,0,0.01,400
2091,15121,"Veg_High-A-Med-Confined",2,0,0.01,300
2091,15122,"Veg_High-A-Med-Unconfined",2,0,0.01,300
2091,15131,"Veg_High-A-High-Confined",2,0,0.01,400
2091,15132,"Veg_High-A-High-Unconfined",2,0,0.01,400
2091,15221,"Veg_High-B-Med-Confined",2,0,0.01,300
2091,15222,"Veg_High-B-Med-Unconfined",2,0,0.01,300
2091,15231,"Veg_High-B-High-Confined",2,0,0.01,400
2091,15232,"Veg_High-B-High-Unconfined",2,0,0.01,400
2091,15321,"Veg_High-C-Med-Confined",2,0,0.01,300
2091,15322,"Veg_High-C-Med-Unconfined",2,0,0.01,300
2091,15331,"Veg_High-C-High-Confined",2,0,0.01,400
2091,15332,"Veg_High-C-High-Unconfined",2,0,0.01,400
2091,15421,"Veg_High-D-Med-Confined",2,12.90958,0.01,300
2091,15422,"Veg_High-D-Med-Unconfined",2,0,0.01,300
2091,15431,"Veg_High-D-High-Confined",2,0,0.01,400
2091,15432,"Veg_High-D-High-Unconfined",2,0,0.01,400
2091,16000,"Water-All-All-All",1,0,0.01,100
2092,1000,"Road_Freeway-All-All-All",1,0,0.01,100
2092,2000,"Road_Primary-All-All-All",1,7.524542,0.01,100
2092,3000,"Road_Minor-All-All-All",1,10.881817,0.01,100
2092,4000,"Dev_ResHigh-All-All-All",1,7.235251,0.01,100
2092,5000,"Dev_ResLow-All-All-All",1,24.096652,0.01,100
2092,6000,"Dev_Com-All-All-All",1,8.188946,0.01,100
2092,7000,"Dev_Ind-All-All-All",1,0.092952,0.01,100
2092,8000,"Dev_Inst-All-All-All",1,3.51135,0.01,100
2092,9000,"Dev_Roof-All-All-All",1,28.483245,0.01,100
2092,10000,"Dev_Overspray-All-All-All",1,1.208815,0.01,100
2092,11111,"Dev_Irrigated-A-Low-Confined",2,0,0.01,400
2092,11112,"Dev_Irrigated-A-Low-Unconfined",2,0,0.01,400
2092,11121,"Dev_Irrigated-A-Med-Confined",2,0,0.01,300
2092,11122,"Dev_Irrigated-A-Med-Unconfined",2,0,0.01,300
2092,11211,"Dev_Irrigated-B-Low-Confined",2,0,0.01,400
2092,11212,"Dev_Irrigated-B-Low-Unconfined",2,0,0.01,400
2092,11221,"Dev_Irrigated-B-Med-Confined",2,0,0.01,300
2092,11222,"Dev_Irrigated-B-Med-Unconfined",2,0,0.01,300
2092,11311,"Dev_Irrigated-C-Low-Confined",2,0,0.01,400
2092,11312,"Dev_Irrigated-C-Low-Unconfined",2,0,0.01,400
