6682	2008	10	21	0	0		0.000000000000e+00	4.956770201002e-02	0.000000000000e+00	1.779757834768e-01	2.275434854868e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	2.830277403917e-03	8.584296657097e-04	1.098218344741e+01	7.702626870230e+01	2.207749382646e+01	1.100859459762e+02	5.680697164925e-02	1.253709035419e-02	1.117687001697e-06	2.794216553099e-04	4.470745597223e-05	2.910735708166e-03	3.007844386336e+00	3.456976256982e-01	7.321468779304e-02	1.830366571774e+01	2.928585933322e+00	7.178150292614e+01
6682	2008	10	22	0	0		0.000000000000e+00	3.960026247216e-02	0.000000000000e+00	1.810584821180e-01	2.206587445902e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	2.424458122486e-03	6.911969849409e-04	1.025743297602e+01	7.198137985258e+01	2.064923500810e+01	1.028880478367e+02	4.807883338677e-02	1.178303519650e-02	8.942438189524e-07	2.235609146267e-04	3.576974259654e-05	2.766910254609e-03	2.829447884853e+00	3.362839345746e-01	6.838302030945e-02	1.709575201003e+01	2.735320035322e+00	7.039439634980e+01
6682	2008	10	23	0	0		0.000000000000e+00	3.396098772303e-02	0.000000000000e+00	1.708814492825e-01	2.048424370055e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	2.144772587085e-03	5.965627476573e-04	9.978890948439e+00	7.004361004273e+01	2.010114696067e+01	1.001236479518e+02	4.240129450690e-02	1.082321810916e-02	7.696019806810e-07	1.924004951702e-04	3.078407922724e-05	2.551884131155e-03	2.761465024951e+00	3.330521635109e-01	6.652608175543e-02	1.663152043886e+01	2.661043270217e+00	6.995782452663e+01
6682	2008	10	24	0	0		0.000000000000e+00	4.559708962376e-02	0.000000000000e+00	1.592881669996e-01	2.048852566233e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	2.584942592073e-03	7.924714010318e-04	1.110872011599e+01	7.790904471821e+01	2.232832050705e+01	1.113460853413e+02	5.213166863476e-02	1.134963243900e-02	1.032565374013e-06	2.581413316238e-04	4.130261195107e-05	2.630895099887e-03	3.040000155903e+00	3.480123534913e-01	7.405828888821e-02	1.851457137003e+01	2.962331339683e+00	7.219143525289e+01
6682	2008	10	25	0	0		0.000000000000e+00	4.751098738215e-02	0.000000000000e+00	1.575876385984e-01	2.050986259805e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	2.658208298708e-03	8.230591187613e-04	1.123190466347e+01	7.876568101930e+01	2.257048692191e+01	1.125680726047e+02	5.365768049354e-02	1.143672205484e-02	1.073606142875e-06	2.684014860953e-04	4.294423314373e-05	2.644459556410e-03	3.069901289647e+00	3.493324866874e-01	7.487951052821e-02	1.871987417103e+01	2.995179544335e+00	7.235723848648e+01
6682	2008	10	26	0	0		0.000000000000e+00	5.063307903719e-02	0.000000000000e+00	1.610176668492e-01	2.116507458864e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	2.803790393186e-03	8.758883820794e-04	1.134222841484e+01	7.953346844202e+01	2.278780653726e+01	1.136635033941e+02	5.668770300018e-02	1.187186380087e-02	1.143527146956e-06	2.858817186857e-04	4.574106863808e-05	2.739260892850e-03	3.096982708925e+00	3.507158398646e-01	7.561499962127e-02	1.890374540534e+01	3.024598844856e+00	7.255598464178e+01
6682	2008	10	27	0	0		0.000000000000e+00	4.966608644715e-02	0.000000000000e+00	1.680138690316e-01	2.176799554787e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	2.792557040065e-03	8.595809256262e-04	1.116079801999e+01	7.827000118261e+01	2.242988229301e+01	1.118606814956e+02	5.625132175870e-02	1.209774952876e-02	1.120726965142e-06	2.801816574014e-04	4.482905735504e-05	2.800292447728e-03	3.052049608749e+00	3.481769081548e-01	7.440545679768e-02	1.860135863033e+01	2.976216861070e+00	7.216316612355e+01
6682	2008	10	28	0	0		0.000000000000e+00	4.527239887565e-02	0.000000000000e+00	1.728876896060e-01	2.181600884817e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	2.628437954231e-03	7.860322955764e-04	1.081232273113e+01	7.584414420138e+01	2.174304989753e+01	1.083995168300e+02	5.263061407775e-02	1.192343924495e-02	1.021925584252e-06	2.554813325331e-04	4.087700727583e-05	2.776475041683e-03	2.966195261879e+00	3.435990115866e-01	7.208228759256e-02	1.802056741701e+01	2.883290368482e+00	7.148331987500e+01
6682	2008	10	29	0	0		0.000000000000e+00	4.764518675123e-02	0.000000000000e+00	1.729179775986e-01	2.205631643498e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	2.728255252028e-03	8.270761777002e-04	1.097451781192e+01	7.697375903200e+01	2.206313877382e+01	1.100114156177e+02	5.482150076442e-02	1.214369470855e-02	1.076646201754e-06	2.691614977302e-04	4.306583471741e-05	2.820594724924e-03	3.006428550419e+00	3.459114529226e-01	7.316359403632e-02	1.829089492729e+01	2.926542854066e+00	7.184516400384e+01
6682	2008	10	30	0	0		0.000000000000e+00	5.538833125766e-02	0.000000000000e+00	1.750906780161e-01	2.304790092738e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	3.062703224365e-03	9.584238542739e-04	1.136332651968e+01	7.968049475253e+01	2.282958223740e+01	1.138734035096e+02	6.196129788887e-02	1.294137621068e-02	1.251448458225e-06	3.128620538331e-04	5.005792294581e-05	2.985054692977e-03	3.102281657523e+00	3.510601059758e-01	7.575565724860e-02	1.893891063631e+01	3.030225358732e+00	7.261391513878e+01
6682	2008	10	31	0	0		0.000000000000e+00	5.360940875681e-02	0.000000000000e+00	1.873256765804e-01	2.409350853372e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	3.039367759096e-03	9.278898410206e-04	1.106115157112e+01	7.757594782707e+01	2.223328555536e+01	1.108703849535e+02	6.109066135112e-02	1.332565742728e-02	1.208888130707e-06	3.022219406226e-04	4.835550190788e-05	3.089637233909e-03	3.027327718559e+00	3.467533770830e-01	7.374114553472e-02	1.843528076845e+01	2.949644398864e+00	7.194014586041e+01
6682	2008	11	1	0	0		5.327322619000e+01	6.564409397926e+00	1.448279779158e-03	2.252620225668e-01	6.791119700272e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	2.768036282901e-01	8.075663765214e-02	1.081448861797e+01	7.570328741139e+01	2.163048467562e+01	1.081482607050e+02	2.133473913906e+01	4.385817508051e-01	6.261957585629e-04	6.323455743751e-02	8.927841887516e-02	2.816453045780e-01	1.428045091658e+01	2.876010167483e-01	4.194163551653e-01	4.235354078699e+01	5.979732140869e+01	1.871031380583e+02
6682	2008	11	2	0	0		0.000000000000e+00	2.342113023243e-02	1.498116693608e-03	2.733933465766e-01	2.983125935026e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	2.195586240148e-03	4.264564612256e-04	6.676111442996e+00	4.705007074808e+01	1.358671433011e+01	6.731289652118e+01	4.000907860177e-02	1.463504402141e-02	5.270800928250e-07	1.317699885239e-04	2.108319492679e-05	3.519395822964e-03	1.965912798964e+00	2.941278404676e-01	4.450749297679e-02	1.112687031556e+01	1.780298977150e+00	6.176373938392e+01
6682	2008	11	3	0	0		0.000000000000e+00	2.709528606611e-02	4.006688095070e-04	2.560167149830e-01	2.835126698586e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	2.230837774737e-03	4.894083164718e-04	7.651755378803e+00	5.384523352801e+01	1.551027088677e+01	7.700725979358e+01	4.204812637154e-02	1.409491712859e-02	6.138068269235e-07	1.534517057407e-04	2.455227282610e-05	3.391888224261e-03	2.192666991421e+00	3.034980502334e-01	5.101181115711e-02	1.275295270699e+01	2.040472425437e+00	6.491756184905e+01
6682	2008	11	4	0	0		3.084239411000e+01	4.122392212728e+00	2.317976313550e-03	2.768558671453e-01	4.401566056187e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.744582947453e-01	6.058625292456e-02	1.287041596271e+01	9.009701166162e+01	2.574387578738e+01	1.287113034117e+02	1.002147757291e+01	3.307959621835e-01	4.687549772420e-04	4.726996829433e-02	5.862391893919e-02	2.146851111408e-01	1.063193791989e+01	3.395394074803e-01	4.981513224525e-01	5.023434067122e+01	6.230031501474e+01	2.251480249815e+02
6682	2008	11	5	0	0		0.000000000000e+00	1.969543804796e-02	1.026948403675e-03	2.676316802021e-01	2.883540666537e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.995052809407e-03	3.650326275645e-04	6.218670976639e+00	4.387054831497e+01	1.268272113538e+01	6.277194042699e+01	3.627232960028e-02	1.400737291755e-02	4.461230079729e-07	1.115307510643e-04	1.784492008358e-05	3.389346591081e-03	1.849024264593e+00	2.872034977956e-01	4.145789471942e-02	1.036447359353e+01	1.658315766907e+00	6.134664163900e+01
6682	2008	11	6	0	0		0.000000000000e+00	1.793449541119e-02	1.870058716012e-04	2.466580444991e-01	2.647795457819e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.797661108909e-03	3.327837583235e-04	6.287305357094e+00	4.434986041856e+01	1.281673196881e+01	6.345389774447e+01	3.306799250015e-02	1.282184181057e-02	4.064199576154e-07	1.016049894038e-04	1.625679830461e-05	3.119938654777e-03	1.853931382053e+00	2.847050356290e-01	4.191545857837e-02	1.047886464459e+01	1.676618343135e+00	6.235610795544e+01
6682	2008	11	7	0	0		0.000000000000e+00	1.137486430255e-02	0.000000000000e+00	2.269254009392e-01	2.383002652418e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.431304143046e-03	2.190392784091e-04	5.008382737449e+00	3.544754281408e+01	1.029400750447e+01	5.074993305600e+01	2.573810411836e-02	1.131595322204e-02	2.577698319205e-07	6.444245798013e-05	1.031079327682e-05	2.777434339127e-03	1.535403714050e+00	2.667785791378e-01	3.338928956891e-02	8.347322392228e+00	1.335571582757e+00	6.001678687067e+01
6682	2008	11	8	0	0		0.000000000000e+00	1.493338312284e-02	0.000000000000e+00	2.087713688641e-01	2.237047519869e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.504539208722e-03	2.774628711361e-04	6.255152628921e+00	4.412640887389e+01	1.275295247514e+01	6.313451397796e+01	2.772955350494e-02	1.081572673588e-02	3.384106882679e-07	8.460267206699e-05	1.353642753072e-05	2.636249546317e-03	1.842940944176e+00	2.834022131987e-01	4.170110659936e-02	1.042527664984e+01	1.668044263975e+00	6.251033197981e+01
6682	2008	11	9	0	0		0.000000000000e+00	1.647764600712e-02	0.000000000000e+00	1.920696593549e-01	2.085473053621e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.499249321200e-03	3.018167396308e-04	6.926351407787e+00	4.879867786365e+01	1.407672590992e+01	6.980175518136e+01	2.799390697114e-02	1.019874037167e-02	3.734057768715e-07	9.335144421789e-05	1.493623107486e-05	2.475003937544e-03	2.008503663271e+00	2.923515493660e-01	4.617577468299e-02	1.154394367075e+01	1.847030987320e+00	6.385273240490e+01
6682	2008	11	10	0	0		0.000000000000e+00	2.463602782956e-02	0.000000000000e+00	1.767040866065e-01	2.013401144361e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.777457921985e-03	4.387355277240e-04	8.734832303674e+00	6.138765965933e+01	1.764350678417e+01	8.776599874717e+01	3.434449219212e-02	1.024185091981e-02	5.582857591884e-07	1.395714397971e-04	2.233143036754e-05	2.448805578114e-03	2.454596570440e+00	3.164646794833e-01	5.823233974163e-02	1.455808493541e+01	2.329293589665e+00	6.746970192249e+01
6682	2008	11	11	0	0		0.000000000000e+00	3.198741671444e-02	0.000000000000e+00	1.625677596780e-01	1.945551763925e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	2.026926150886e-03	5.620779503101e-04	9.945450409004e+00	6.981487021167e+01	2.003115130611e+01	9.979147192678e+01	4.004714441857e-02	1.026752400640e-02	7.248781884990e-07	1.812195471247e-04	2.899512753996e-05	2.421905363901e-03	2.753216340938e+00	3.326062886993e-01	6.630314434967e-02	1.657578608742e+01	2.652125773987e+00	6.989094330490e+01
6682	2008	11	12	0	0		0.000000000000e+00	2.367131531135e-02	0.000000000000e+00	1.508472439867e-01	1.745185592981e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.628291946150e-03	4.190112454786e-04	9.152573479076e+00	6.429518546582e+01	1.846718784736e+01	9.191494679225e+01	3.169092906397e-02	8.980377795049e-03	5.358930543288e-07	1.339732571843e-04	2.143572055235e-05	2.137915872872e-03	2.557457927010e+00	3.219136272437e-01	6.101728394645e-02	1.525432025814e+01	2.440691173311e+00	6.827495400395e+01
6682	2008	11	13	0	0		0.000000000000e+00	2.272183940877e-02	0.000000000000e+00	1.395188735143e-01	1.622407129231e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.540805881245e-03	4.019886615362e-04	9.293488642569e+00	6.527644273915e+01	1.874538699848e+01	9.331531838020e+01	3.008136621575e-02	8.383003921282e-03	5.149076568774e-07	1.287269142193e-04	2.059630627510e-05	1.992769448945e-03	2.592398761712e+00	3.239134465790e-01	6.195672328952e-02	1.548918082238e+01	2.478268931581e+00	6.858701698686e+01
6682	2008	11	14	0	0		0.000000000000e+00	1.612166506878e-02	0.000000000000e+00	1.283573636331e-01	1.444790287019e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.216613046279e-03	2.885474643552e-04	8.351041444882e+00	5.871598018981e+01	1.688665458181e+01	8.395367621650e+01	2.333980581124e-02	7.278858496855e-03	3.653387666459e-07	9.133469166148e-05	1.461355066584e-05	1.746646870884e-03	2.359927956394e+00	3.113474571024e-01	5.567372855118e-02	1.391843213780e+01	2.226949142047e+00	6.670211856535e+01
