2034	2008	10	21	0	0		0.000000000000e+00	3.531338144770e-01	8.420954488193e-02	3.779636798466e+00	4.216980157825e+00	6.567022452563e-02	6.489387845629e-02	1.401720951881e-01	1.109886827198e+00	4.789282921232e-03	0.000000000000e+00	4.212215891935e+01	1.228294489232e+01	5.440510381167e+01	1.003256028577e+00	2.021380521505e-01	5.809110698740e-06	1.450820237825e-03	2.319952106117e-04	4.747235587370e-02	2.913343217276e+00	3.173453402329e-01	3.991798557266e-02	9.968166547400e+00	1.593849195313e+00	5.829490146509e+01
2034	2008	10	22	0	0		0.000000000000e+00	3.661345982128e-01	9.108026938785e-02	3.808283136774e+00	4.265498004375e+00	6.720232045026e-02	6.637943836009e-02	1.433786965342e-01	1.151810812759e+00	4.873267797150e-03	0.000000000000e+00	4.132020395465e+01	1.204949438237e+01	5.336969833702e+01	1.023184643227e+00	2.044841905490e-01	5.917317487027e-06	1.477546180676e-03	2.362409577406e-04	4.788332998198e-02	2.883775192985e+00	3.114623320439e-01	3.914259890749e-02	9.773233927093e+00	1.562558620356e+00	5.707336133735e+01
2034	2008	10	23	0	0		0.000000000000e+00	3.639899912862e-01	9.410587229452e-02	3.838164067614e+00	4.296259931194e+00	6.718194659794e-02	6.632104231331e-02	1.432527065042e-01	1.150163584550e+00	4.872144220145e-03	0.000000000000e+00	4.068863378838e+01	1.186998576049e+01	5.255861954886e+01	1.027574720487e+00	2.060874347008e-01	5.910209666009e-06	1.475899794808e-03	2.359897224779e-04	4.821628454488e-02	2.870016991176e+00	3.100624334263e-01	3.848625652436e-02	9.608487406715e+00	1.536137490799e+00	5.638825363090e+01
2034	2008	10	24	0	0		0.000000000000e+00	3.790203332230e-01	9.825609791385e-02	3.872484360570e+00	4.349760791707e+00	6.732079483661e-02	6.650595758531e-02	1.436517630920e-01	1.155380959838e+00	4.979781440320e-03	0.000000000000e+00	4.010038836569e+01	1.170258885005e+01	5.180297721574e+01	1.049059954504e+00	2.085687337726e-01	6.049241416114e-06	1.510386252671e-03	2.414822176341e-04	4.871623731778e-02	2.850579620692e+00	3.088329496030e-01	3.801185759283e-02	9.489808714364e+00	1.517141530473e+00	5.610828761344e+01
2034	2008	10	25	0	0		0.000000000000e+00	3.769668960372e-01	1.019116417315e-01	3.911141195115e+00	4.390019732883e+00	6.915972128383e-02	6.828469345308e-02	1.474969512800e-01	1.205654004933e+00	4.965855388646e-03	0.000000000000e+00	3.965706568806e+01	1.157276832373e+01	5.122983401180e+01	1.055306875271e+00	2.105523102480e-01	6.024250616440e-06	1.504144757640e-03	2.404841575518e-04	4.913425610231e-02	2.835520322160e+00	3.049848215157e-01	3.758759014344e-02	9.383111061921e+00	1.500011032340e+00	5.533406629607e+01
2034	2008	10	26	0	0		0.000000000000e+00	3.669677411460e-01	1.018831504221e-01	3.944238226109e+00	4.413089117677e+00	6.997628929142e-02	6.905043416627e-02	1.491542933081e-01	1.227322549213e+00	4.899185685301e-03	0.000000000000e+00	3.929731108424e+01	1.146761682639e+01	5.076492791063e+01	1.051631694520e+00	2.116750404463e-01	5.929458262934e-06	1.480631465799e-03	2.367392785339e-04	4.943353255317e-02	2.822808919549e+00	3.023713628753e-01	3.721457815308e-02	9.289645902417e+00	1.485036805040e+00	5.463310890880e+01
2034	2008	10	27	0	0		0.000000000000e+00	3.568942673008e-01	9.477766049668e-02	3.958713588297e+00	4.410385516095e+00	6.931395664643e-02	6.840419702441e-02	1.477554780618e-01	1.209034054992e+00	4.834233127938e-03	0.000000000000e+00	3.956652378523e+01	1.154715078207e+01	5.111367456729e+01	1.041547063463e+00	2.113371400315e-01	5.840658080223e-06	1.458652994803e-03	2.332434034783e-04	4.952662623692e-02	2.826967165122e+00	3.054844025946e-01	3.747295888216e-02	9.355215439343e+00	1.495618870716e+00	5.514431612556e+01
2034	2008	10	28	0	0		0.000000000000e+00	3.657385741469e-01	9.383337066511e-02	3.972378895321e+00	4.431950840133e+00	6.950771897338e-02	6.861028937663e-02	1.482014222169e-01	1.214864451196e+00	4.892065335006e-03	0.000000000000e+00	3.973510425057e+01	1.159707461398e+01	5.133217886455e+01	1.051533133871e+00	2.121707957776e-01	5.916779768403e-06	1.477492408814e-03	2.362398823034e-04	4.974225889966e-02	2.822830706702e+00	3.077362198000e-01	3.763880075862e-02	9.397221513922e+00	1.502390765826e+00	5.542381591869e+01
2034	2008	10	29	0	0		0.000000000000e+00	3.861229936268e-01	1.018475054761e-01	4.002159751877e+00	4.490130250980e+00	7.088005092714e-02	6.996370106238e-02	1.511319709238e-01	1.253179248833e+00	5.041819774051e-03	0.000000000000e+00	3.887055616555e+01	1.134752760108e+01	5.021808376663e+01	1.078875008935e+00	2.150213291518e-01	6.112405969370e-06	1.526058745657e-03	2.439787429479e-04	5.023601568659e-02	2.792882189863e+00	3.033277488953e-01	3.681572103519e-02	9.190525490136e+00	1.469232966680e+00	5.426210507991e+01
2034	2008	10	30	0	0		0.000000000000e+00	3.951881297250e-01	1.062516195850e-01	4.036953750932e+00	4.538393500242e+00	7.213454589641e-02	7.118301471597e-02	1.537749288504e-01	1.287734005721e+00	5.107332957927e-03	0.000000000000e+00	3.796868953402e+01	1.108661429486e+01	4.905530382888e+01	1.095006033700e+00	2.173223580676e-01	6.194779683579e-06	1.546458966036e-03	2.472247454457e-04	5.069605118647e-02	2.766741204668e+00	2.980023036165e-01	3.598273444633e-02	8.981546467202e+00	1.435727967944e+00	5.312471841483e+01
2034	2008	10	31	0	0		0.000000000000e+00	4.142825597700e-01	1.173682258900e-01	4.087939940656e+00	4.619590726316e+00	7.503840651943e-02	7.401109354473e-02	1.599166541318e-01	1.368032606711e+00	5.236575462121e-03	0.000000000000e+00	3.693004702698e+01	1.078266569039e+01	4.771271271738e+01	1.126095192212e+00	2.212907000288e-01	6.359838562381e-06	1.587290551833e-03	2.537173733422e-04	5.140557534377e-02	2.720077418491e+00	2.897151447193e-01	3.502991321915e-02	8.742144353898e+00	1.397311927874e+00	5.143310182595e+01
2034	2008	11	1	0	0		1.868588987100e+01	1.224214269862e+00	1.853874159288e-01	4.102114891460e+00	5.511716577251e+00	1.099527917821e-01	1.084657813876e-01	2.343784487085e-01	2.938572536362e+00	7.970726645641e-03	2.186702451502e-01	7.863444568388e+01	2.670430556192e+01	1.055574214910e+02	2.694803399485e+00	2.300606985640e-01	1.710795667675e-05	2.619555359445e-03	5.057375785920e-04	6.717931458821e-02	4.549868789935e+00	3.214569568015e-01	2.566473626619e-01	2.968296040533e+01	7.286039045785e+00	1.654843561071e+02
2034	2008	11	2	0	0		1.868588987100e+01	6.847548635555e+00	3.755319361160e-01	4.115711813918e+00	1.133879238559e+01	5.117750413862e-01	4.550865892719e-01	9.775687439515e-01	4.230108661743e+01	5.357629046883e-02	2.431559533902e+00	1.223946800235e+02	7.681177504688e+01	2.016380146043e+02	1.729459128039e+01	4.625158125163e-01	5.601797603957e-04	5.688598217397e-02	1.636028942534e-02	3.375755399978e-01	8.285966452909e+00	2.758364689615e-01	5.539191247781e-01	5.630985761430e+01	1.516878972583e+01	3.033416655721e+02
2034	2008	11	3	0	0		0.000000000000e+00	2.040305709573e-01	1.909046080867e-01	4.031583510607e+00	4.426518689651e+00	1.768207015871e-01	1.652465085647e-01	3.570966916152e-01	5.605739067744e+00	3.280765354452e-03	4.554222679658e-01	4.097702528520e+01	4.182936684965e+01	8.326181440281e+01	9.568076895474e-01	2.149716122304e-01	3.737629839452e-06	9.341649159806e-04	1.494437491279e-04	4.867054600392e-02	2.789224771653e+00	1.625419962728e-01	2.114316332734e-01	2.172360235000e+01	5.827781373551e+00	1.132206084033e+02
2034	2008	11	4	0	0		1.494871189680e+02	7.389102464755e+01	1.351040587819e+00	4.414727182696e+00	7.965679241806e+01	1.147784498311e+00	7.287687763433e-01	1.952506374238e+00	3.114919232087e+02	1.408198967118e+00	1.748294012832e+01	2.438408283768e+02	1.139492646757e+02	3.752730331809e+02	1.230724467627e+02	7.793263938136e+00	1.836324007073e-02	1.839078722071e+00	5.353552335487e-01	8.325946905546e+00	2.191168635448e+00	4.546046324484e-01	1.078656896904e+00	1.081030392203e+02	2.911259800708e+01	4.558569389499e+02
2034	2008	11	5	0	0		0.000000000000e+00	1.274376470673e-01	6.387361903460e-01	4.381096707802e+00	5.147270545216e+00	1.776891761161e-01	1.663160384774e-01	3.594097466658e-01	5.631529741331e+00	2.495973962192e-03	4.373073405484e-01	1.861311346547e+01	2.858546381998e+01	4.763588462599e+01	1.148515756795e+00	2.667397697963e-01	2.569912790450e-06	6.424131520715e-04	1.027800334143e-04	5.169668825594e-02	8.001031634715e-01	1.577069751635e-01	8.601778677274e-02	9.034818057434e+00	2.362480641699e+00	4.137111022760e+01
